"pers_id","nombre","pergoomet_citations","pergoomet_yearfirst","pergoomet_yearlast","pergoomet_years","pergoomet_citespaper","pergoomet_citesyear","pergoomet_hindex","pergoomet_papers","pergoomet_eindex","pergoomet_awcr","pergoomet_awindex","pergoomet_gindex","pergoomet_hcindex","uniorg_id","uniorg_nombre","tipuniorg_id"
1430,"Stella Maria Sepulveda Ortega",113,2014,2022,10,4.19,11.3,3,27,10.2,17.57,4.19,10,2,4287,"Centro de Investigación La Selva",9
2710,"Julian Roberto Mejia Salazar",24,2014,2022,10,1.6,2.4,3,15,2.65,5.9,2.43,4,3,4231,"Pastos y forrajes tropicales",12
2710,"Julian Roberto Mejia Salazar",24,2014,2022,10,1.6,2.4,3,15,2.65,5.9,2.43,4,3,4284,"Centro de Investigación El Mira",9
2710,"Julian Roberto Mejia Salazar",24,2014,2022,10,1.6,2.4,3,15,2.65,5.9,2.43,4,3,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
2710,"Julian Roberto Mejia Salazar",24,2014,2022,10,1.6,2.4,3,15,2.65,5.9,2.43,4,3,4280,"Red de Innovación de Cacao",13
2942,"Clara Ines Medina Cano",1335,1983,2023,41,10.6,32.56,19,126,24.58,91.72,9.58,34,11,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
2942,"Clara Ines Medina Cano",1335,1983,2023,41,10.6,32.56,19,126,24.58,91.72,9.58,34,11,4287,"Centro de Investigación La Selva",9
2942,"Clara Ines Medina Cano",1335,1983,2023,41,10.6,32.56,19,126,24.58,91.72,9.58,34,11,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
2955,"Jorge Eliecer Jaramillo Noreña",114,2006,2022,18,11.4,6.33,4,10,9.22,13.54,3.68,10,4,4287,"Centro de Investigación La Selva",9
2955,"Jorge Eliecer Jaramillo Noreña",114,2006,2022,18,11.4,6.33,4,10,9.22,13.54,3.68,10,4,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
2955,"Jorge Eliecer Jaramillo Noreña",114,2006,2022,18,11.4,6.33,4,10,9.22,13.54,3.68,10,4,4236,"Sistemas agrícolas del trópico (SAT)",12
3002,"Ruth Rebeca Bonilla Buitrago",1688,1994,2023,30,16.71,56.27,19,101,34.19,186.92,13.67,41,14,4237,"Sistemas Agropecuarios sostenibles",12
3002,"Ruth Rebeca Bonilla Buitrago",1688,1994,2023,30,16.71,56.27,19,101,34.19,186.92,13.67,41,14,4281,"Red de Innovación de Ganadería y Especies Menores",13
3002,"Ruth Rebeca Bonilla Buitrago",1688,1994,2023,30,16.71,56.27,19,101,34.19,186.92,13.67,41,14,4305,"Sede Central",9
3009,"Javier Orlando Orduz Rodriguez",1294,1927,2023,97,4.67,13.34,21,277,17.58,118.49,10.89,29,9,4221,"Ecologia y agricultura inteligente para la sostenibilidad y competitividad de los sistemas de producción en el trópico",12
3009,"Javier Orlando Orduz Rodriguez",1294,1927,2023,97,4.67,13.34,21,277,17.58,118.49,10.89,29,9,4279,"Red de Innovación de Frutales",13
3009,"Javier Orlando Orduz Rodriguez",1294,1927,2023,97,4.67,13.34,21,277,17.58,118.49,10.89,29,9,4286,"Centro de Investigación La Libertad",9
3012,"Jose Euripides Baquero Peñuela",36,1985,2019,39,1.33,0.92,3,27,3.46,4.05,2.01,5,1,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
3012,"Jose Euripides Baquero Peñuela",36,1985,2019,39,1.33,0.92,3,27,3.46,4.05,2.01,5,1,4216,"Agricultura de conservación para suelos de tropico bajo",12
3012,"Jose Euripides Baquero Peñuela",36,1985,2019,39,1.33,0.92,3,27,3.46,4.05,2.01,5,1,4286,"Centro de Investigación La Libertad",9
3013,"Fredy Enrique Garcia Castro",90,1995,2023,29,2.5,3.1,7,36,5.2,15.53,3.94,9,4,4281,"Red de Innovación de Ganadería y Especies Menores",13
3013,"Fredy Enrique Garcia Castro",90,1995,2023,29,2.5,3.1,7,36,5.2,15.53,3.94,9,4,4293,"Centro de Investigación Tibaitatá",9
3013,"Fredy Enrique Garcia Castro",90,1995,2023,29,2.5,3.1,7,36,5.2,15.53,3.94,9,4,4224,"Grupo de Investigación e Innovación en salud y bienestar animal",12
3017,"Cesar Augusto Teran Chaves",49,1994,2023,30,1.23,1.63,4,40,3.87,13.28,3.64,6,5,4293,"Centro de Investigación Tibaitatá",9
3017,"Cesar Augusto Teran Chaves",49,1994,2023,30,1.23,1.63,4,40,3.87,13.28,3.64,6,5,4221,"Ecologia y agricultura inteligente para la sostenibilidad y competitividad de los sistemas de producción en el trópico",12
3017,"Cesar Augusto Teran Chaves",49,1994,2023,30,1.23,1.63,4,40,3.87,13.28,3.64,6,5,4281,"Red de Innovación de Ganadería y Especies Menores",13
3060,"Carlos Alberto Abaunza Gonzalez",35,2001,2023,23,0.92,1.52,4,38,3.16,6.58,2.57,5,3,4290,"Centro de Investigación Nataima",9
3060,"Carlos Alberto Abaunza Gonzalez",35,2001,2023,23,0.92,1.52,4,38,3.16,6.58,2.57,5,3,4279,"Red de Innovación de Frutales",13
3060,"Carlos Alberto Abaunza Gonzalez",35,2001,2023,23,0.92,1.52,4,38,3.16,6.58,2.57,5,3,4221,"Ecologia y agricultura inteligente para la sostenibilidad y competitividad de los sistemas de producción en el trópico",12
3060,"Carlos Alberto Abaunza Gonzalez",35,2001,2023,23,0.92,1.52,4,38,3.16,6.58,2.57,5,3,4236,"Sistemas agrícolas del trópico (SAT)",12
3065,"Gonzalo Alfredo Rodriguez Borray",423,1988,2023,36,2.73,11.75,11,155,12.33,39.87,6.31,18,7,4275,"Red de Innovación de Raíces y Tubérculos",13
3065,"Gonzalo Alfredo Rodriguez Borray",423,1988,2023,36,2.73,11.75,11,155,12.33,39.87,6.31,18,7,4293,"Centro de Investigación Tibaitatá",9
3065,"Gonzalo Alfredo Rodriguez Borray",423,1988,2023,36,2.73,11.75,11,155,12.33,39.87,6.31,18,7,4225,"Innovación Tecnológica de Procesos Agroindustriales para el Desarrollo Rural",12
3065,"Gonzalo Alfredo Rodriguez Borray",423,1988,2023,36,2.73,11.75,11,155,12.33,39.87,6.31,18,7,4222,"Estudios Socioeconómicos-Corpoica",12
3066,"German David Sanchez Leon",68,1988,2022,36,1.66,1.89,2,41,7.62,7.0,2.65,8,2,4293,"Centro de Investigación Tibaitatá",9
3066,"German David Sanchez Leon",68,1988,2022,36,1.66,1.89,2,41,7.62,7.0,2.65,8,2,4223,"Grupo de análisis espacio-temporal y manejo de fenómenos fitosanitarios",12
3066,"German David Sanchez Leon",68,1988,2022,36,1.66,1.89,2,41,7.62,7.0,2.65,8,2,4275,"Red de Innovación de Raíces y Tubérculos",13
3070,"Gersain Antonio Rengifo Estrada",37,2009,2022,15,5.29,2.47,3,7,5.2,7.8,2.79,6,3,4232,"Raíces del Futuro - Manejo de suelo, agua y planta",12
3070,"Gersain Antonio Rengifo Estrada",37,2009,2022,15,5.29,2.47,3,7,5.2,7.8,2.79,6,3,4280,"Red de Innovación de Cacao",13
3070,"Gersain Antonio Rengifo Estrada",37,2009,2022,15,5.29,2.47,3,7,5.2,7.8,2.79,6,3,4288,"Centro de Investigación La Suiza",9
3096,"Gustavo Acosta Herrera",0,2020,2022,4,0.0,0.0,0,2,0.0,0.0,0.0,0,0,4292,"Centro de Investigación Palmira",9
3096,"Gustavo Acosta Herrera",0,2020,2022,4,0.0,0.0,0,2,0.0,0.0,0.0,0,0,4279,"Red de Innovación de Frutales",13
3100,"Heberth Augusto Velasquez Ramirez",68,1989,2020,35,3.24,1.94,5,21,5.39,6.52,2.55,8,3,4286,"Centro de Investigación La Libertad",9
3100,"Heberth Augusto Velasquez Ramirez",68,1989,2020,35,3.24,1.94,5,21,5.39,6.52,2.55,8,3,4279,"Red de Innovación de Frutales",13
3100,"Heberth Augusto Velasquez Ramirez",68,1989,2020,35,3.24,1.94,5,21,5.39,6.52,2.55,8,3,4221,"Ecologia y agricultura inteligente para la sostenibilidad y competitividad de los sistemas de producción en el trópico",12
3109,"Juan Carlos Campos Pinzon",48,1999,2023,25,1.78,1.92,5,27,4.24,6.14,2.48,6,2,4227,"Investigación en frutas del trópico",12
3109,"Juan Carlos Campos Pinzon",48,1999,2023,25,1.78,1.92,5,27,4.24,6.14,2.48,6,2,4277,"Red de Innovación de Cultivos Permanentes",13
3109,"Juan Carlos Campos Pinzon",48,1999,2023,25,1.78,1.92,5,27,4.24,6.14,2.48,6,2,4286,"Centro de Investigación La Libertad",9
3142,"Julio Jairo Becerra Campiño",59,1990,2021,34,1.44,1.74,4,41,5.66,6.68,2.58,7,4,4279,"Red de Innovación de Frutales",13
3142,"Julio Jairo Becerra Campiño",59,1990,2021,34,1.44,1.74,4,41,5.66,6.68,2.58,7,4,4286,"Centro de Investigación La Libertad",9
3174,"Antonio Maria Martinez Reina",290,2000,2023,24,2.12,12.08,10,137,7.21,59.6,7.72,13,8,4281,"Red de Innovación de Ganadería y Especies Menores",13
3174,"Antonio Maria Martinez Reina",290,2000,2023,24,2.12,12.08,10,137,7.21,59.6,7.72,13,8,4294,"Centro de Investigación Turipaná",9
3174,"Antonio Maria Martinez Reina",290,2000,2023,24,2.12,12.08,10,137,7.21,59.6,7.72,13,8,4222,"Estudios Socioeconómicos-Corpoica",12
3175,"Jhon Jairo Zuluaga Pelaez",189,1996,2023,28,1.95,6.75,7,97,9.06,28.54,5.34,12,4,4277,"Red de Innovación de Cultivos Permanentes",13
3175,"Jhon Jairo Zuluaga Pelaez",189,1996,2023,28,1.95,6.75,7,97,9.06,28.54,5.34,12,4,4290,"Centro de Investigación Nataima",9
3175,"Jhon Jairo Zuluaga Pelaez",189,1996,2023,28,1.95,6.75,7,97,9.06,28.54,5.34,12,4,4232,"Raíces del Futuro - Manejo de suelo, agua y planta",12
3177,"Jose Henry Velasquez Penagos",6,1997,2023,27,0.22,0.22,1,27,1.73,2.58,1.61,2,2,4286,"Centro de Investigación La Libertad",9
3177,"Jose Henry Velasquez Penagos",6,1997,2023,27,0.22,0.22,1,27,1.73,2.58,1.61,2,2,4281,"Red de Innovación de Ganadería y Especies Menores",13
3177,"Jose Henry Velasquez Penagos",6,1997,2023,27,0.22,0.22,1,27,1.73,2.58,1.61,2,2,4234,"Reproducción Tropical",12
3177,"Jose Henry Velasquez Penagos",6,1997,2023,27,0.22,0.22,1,27,1.73,2.58,1.61,2,2,4233,"Recursos genéticos y biotecnologia animal",12
3178,"Diego Ortiz Ortega",165,1982,2023,42,2.7,3.93,8,61,7.28,23.79,4.88,11,6,4293,"Centro de Investigación Tibaitatá",9
3178,"Diego Ortiz Ortega",165,1982,2023,42,2.7,3.93,8,61,7.28,23.79,4.88,11,6,4233,"Recursos genéticos y biotecnologia animal",12
3178,"Diego Ortiz Ortega",165,1982,2023,42,2.7,3.93,8,61,7.28,23.79,4.88,11,6,4281,"Red de Innovación de Ganadería y Especies Menores",13
3179,"Luis Enrique Ramirez Chamorro",13,1999,2022,25,0.72,0.52,2,18,2.24,3.17,1.78,3,2,4290,"Centro de Investigación Nataima",9
3179,"Luis Enrique Ramirez Chamorro",13,1999,2022,25,0.72,0.52,2,18,2.24,3.17,1.78,3,2,4236,"Sistemas agrícolas del trópico (SAT)",12
3179,"Luis Enrique Ramirez Chamorro",13,1999,2022,25,0.72,0.52,2,18,2.24,3.17,1.78,3,2,4280,"Red de Innovación de Cacao",13
3180,"Buenaventura Monje Andrade",53,2011,2023,13,2.65,4.08,2,20,6.4,11.34,3.37,7,2,4236,"Sistemas agrícolas del trópico (SAT)",12
3180,"Buenaventura Monje Andrade",53,2011,2023,13,2.65,4.08,2,20,6.4,11.34,3.37,7,2,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
3180,"Buenaventura Monje Andrade",53,2011,2023,13,2.65,4.08,2,20,6.4,11.34,3.37,7,2,4290,"Centro de Investigación Nataima",9
3181,"Juan Climaco Hio",159,2000,2020,24,3.61,6.63,5,44,10.68,12.44,3.53,12,3,4279,"Red de Innovación de Frutales",13
3181,"Juan Climaco Hio",159,2000,2020,24,3.61,6.63,5,44,10.68,12.44,3.53,12,3,4223,"Grupo de análisis espacio-temporal y manejo de fenómenos fitosanitarios",12
3181,"Juan Climaco Hio",159,2000,2020,24,3.61,6.63,5,44,10.68,12.44,3.53,12,3,4293,"Centro de Investigación Tibaitatá",9
3188,"Luz Stella Barrero Meneses",1342,1994,2022,30,23.14,44.73,16,58,29.55,116.02,10.77,36,11,4293,"Centro de Investigación Tibaitatá",9
3188,"Luz Stella Barrero Meneses",1342,1994,2022,30,23.14,44.73,16,58,29.55,116.02,10.77,36,11,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
3188,"Luz Stella Barrero Meneses",1342,1994,2022,30,23.14,44.73,16,58,29.55,116.02,10.77,36,11,4275,"Red de Innovación de Raíces y Tubérculos",13
3190,"Nancy Del Carmen Barreto Triana",237,1859,2023,165,2.44,1.44,8,97,7.21,20.9,4.57,12,4,4293,"Centro de Investigación Tibaitatá",9
3190,"Nancy Del Carmen Barreto Triana",237,1859,2023,165,2.44,1.44,8,97,7.21,20.9,4.57,12,4,4223,"Grupo de análisis espacio-temporal y manejo de fenómenos fitosanitarios",12
3190,"Nancy Del Carmen Barreto Triana",237,1859,2023,165,2.44,1.44,8,97,7.21,20.9,4.57,12,4,4275,"Red de Innovación de Raíces y Tubérculos",13
3191,"Luis Augusto Ocampo Osorio",26,1997,2020,27,1.44,0.96,3,18,3.74,1.66,1.29,5,1,4236,"Sistemas agrícolas del trópico (SAT)",12
3191,"Luis Augusto Ocampo Osorio",26,1997,2020,27,1.44,0.96,3,18,3.74,1.66,1.29,5,1,4290,"Centro de Investigación Nataima",9
3191,"Luis Augusto Ocampo Osorio",26,1997,2020,27,1.44,0.96,3,18,3.74,1.66,1.29,5,1,4277,"Red de Innovación de Cultivos Permanentes",13
3191,"Luis Augusto Ocampo Osorio",26,1997,2020,27,1.44,0.96,3,18,3.74,1.66,1.29,5,1,4221,"Ecologia y agricultura inteligente para la sostenibilidad y competitividad de los sistemas de producción en el trópico",12
3203,"Gloria Patricia Barrera Cubillos",162,2000,2023,24,4.15,6.75,7,39,9.75,24.78,4.98,12,7,4220,"Control biológico de plagas agrícolas",12
3203,"Gloria Patricia Barrera Cubillos",162,2000,2023,24,4.15,6.75,7,39,9.75,24.78,4.98,12,7,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
3203,"Gloria Patricia Barrera Cubillos",162,2000,2023,24,4.15,6.75,7,39,9.75,24.78,4.98,12,7,4293,"Centro de Investigación Tibaitatá",9
3216,"Elsa Judith Guevara Agudelo",71,1987,2022,37,4.44,1.92,2,16,8.0,5.94,2.44,8,1,4286,"Centro de Investigación La Libertad",9
3216,"Elsa Judith Guevara Agudelo",71,1987,2022,37,4.44,1.92,2,16,8.0,5.94,2.44,8,1,4220,"Control biológico de plagas agrícolas",12
3216,"Elsa Judith Guevara Agudelo",71,1987,2022,37,4.44,1.92,2,16,8.0,5.94,2.44,8,1,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
3226,"Belisario Volveras Mambuscay",82,1996,2021,28,4.32,2.93,5,19,7.21,8.39,2.9,9,4,4275,"Red de Innovación de Raíces y Tubérculos",13
3226,"Belisario Volveras Mambuscay",82,1996,2021,28,4.32,2.93,5,19,7.21,8.39,2.9,9,4,4300,"Sede Popayán",9
3226,"Belisario Volveras Mambuscay",82,1996,2021,28,4.32,2.93,5,19,7.21,8.39,2.9,9,4,4232,"Raíces del Futuro - Manejo de suelo, agua y planta",12
3227,"Hugo Rodolfo Jimenez Sabogal",217,1999,2023,25,4.34,8.68,6,50,12.25,26.92,5.19,14,5,4281,"Red de Innovación de Ganadería y Especies Menores",13
3227,"Hugo Rodolfo Jimenez Sabogal",217,1999,2023,25,4.34,8.68,6,50,12.25,26.92,5.19,14,5,4305,"Sede Central",9
3227,"Hugo Rodolfo Jimenez Sabogal",217,1999,2023,25,4.34,8.68,6,50,12.25,26.92,5.19,14,5,4218,"Bioprospección de Biomoléculas y Microorganismos con Aplicaciones Agropecuarias",12
3230,"Maria Del Socorro Ceron Lasso",212,1988,2023,36,1.86,5.89,7,114,9.64,24.36,4.94,13,5,4275,"Red de Innovación de Raíces y Tubérculos",13
3230,"Maria Del Socorro Ceron Lasso",212,1988,2023,36,1.86,5.89,7,114,9.64,24.36,4.94,13,5,4293,"Centro de Investigación Tibaitatá",9
3230,"Maria Del Socorro Ceron Lasso",212,1988,2023,36,1.86,5.89,7,114,9.64,24.36,4.94,13,5,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
3239,"Olga Lucia Mayorga Mogollon",2131,2000,2024,24,23.68,88.79,11,90,43.68,289.59,17.02,46,12,4230,"Microbiología y Nutrición Animal del Trópico",12
3239,"Olga Lucia Mayorga Mogollon",2131,2000,2024,24,23.68,88.79,11,90,43.68,289.59,17.02,46,12,4293,"Centro de Investigación Tibaitatá",9
3239,"Olga Lucia Mayorga Mogollon",2131,2000,2024,24,23.68,88.79,11,90,43.68,289.59,17.02,46,12,4281,"Red de Innovación de Ganadería y Especies Menores",13
3250,"Martha Marina Bolaños Benavides",239,1996,2023,28,1.39,8.54,9,172,9.43,36.74,6.06,14,8,4227,"Investigación en frutas del trópico",12
3250,"Martha Marina Bolaños Benavides",239,1996,2023,28,1.39,8.54,9,172,9.43,36.74,6.06,14,8,4305,"Sede Central",9
3250,"Martha Marina Bolaños Benavides",239,1996,2023,28,1.39,8.54,9,172,9.43,36.74,6.06,14,8,4279,"Red de Innovación de Frutales",13
3252,"Juan Carlos Benavides Cruz",46,2010,2019,14,4.6,3.29,2,10,6.48,7.73,2.78,6,1,4281,"Red de Innovación de Ganadería y Especies Menores",13
3252,"Juan Carlos Benavides Cruz",46,2010,2019,14,4.6,3.29,2,10,6.48,7.73,2.78,6,1,4293,"Centro de Investigación Tibaitatá",9
3252,"Juan Carlos Benavides Cruz",46,2010,2019,14,4.6,3.29,2,10,6.48,7.73,2.78,6,1,4230,"Microbiología y Nutrición Animal del Trópico",12
3256,"Maria Cristina Garcia Muñoz",685,1978,2022,46,14.89,14.89,15,46,18.52,92.6,9.62,25,12,4293,"Centro de Investigación Tibaitatá",9
3256,"Maria Cristina Garcia Muñoz",685,1978,2022,46,14.89,14.89,15,46,18.52,92.6,9.62,25,12,4279,"Red de Innovación de Frutales",13
3256,"Maria Cristina Garcia Muñoz",685,1978,2022,46,14.89,14.89,15,46,18.52,92.6,9.62,25,12,4225,"Innovación Tecnológica de Procesos Agroindustriales para el Desarrollo Rural",12
3259,"Judith Del Carmen Martinez Atencia",194,2004,2023,20,3.13,9.7,7,62,10.44,52.36,7.24,13,9,4294,"Centro de Investigación Turipaná",9
3259,"Judith Del Carmen Martinez Atencia",194,2004,2023,20,3.13,9.7,7,62,10.44,52.36,7.24,13,9,4277,"Red de Innovación de Cultivos Permanentes",13
3259,"Judith Del Carmen Martinez Atencia",194,2004,2023,20,3.13,9.7,7,62,10.44,52.36,7.24,13,9,4232,"Raíces del Futuro - Manejo de suelo, agua y planta",12
3263,"Otoniel Perez Lopez",79,1969,2023,55,1.84,1.44,5,43,6.4,14.5,3.81,8,5,4231,"Pastos y forrajes tropicales",12
3263,"Otoniel Perez Lopez",79,1969,2023,55,1.84,1.44,5,43,6.4,14.5,3.81,8,5,4281,"Red de Innovación de Ganadería y Especies Menores",13
3263,"Otoniel Perez Lopez",79,1969,2023,55,1.84,1.44,5,43,6.4,14.5,3.81,8,5,4286,"Centro de Investigación La Libertad",9
3263,"Otoniel Perez Lopez",79,1969,2023,55,1.84,1.44,5,43,6.4,14.5,3.81,8,5,4234,"Reproducción Tropical",12
3267,"Cesar Augusto Forero Camacho",46,2007,2022,17,1.64,2.71,3,28,5.1,6.1,2.47,6,3,4222,"Estudios Socioeconómicos-Corpoica",12
3267,"Cesar Augusto Forero Camacho",46,2007,2022,17,1.64,2.71,3,28,5.1,6.1,2.47,6,3,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
3267,"Cesar Augusto Forero Camacho",46,2007,2022,17,1.64,2.71,3,28,5.1,6.1,2.47,6,3,4293,"Centro de Investigación Tibaitatá",9
3269,"Leonora Rodriguez Polanco",391,2000,2023,24,12.61,16.29,9,31,16.73,37.55,6.13,19,8,4236,"Sistemas agrícolas del trópico (SAT)",12
3269,"Leonora Rodriguez Polanco",391,2000,2023,24,12.61,16.29,9,31,16.73,37.55,6.13,19,8,4279,"Red de Innovación de Frutales",13
3269,"Leonora Rodriguez Polanco",391,2000,2023,24,12.61,16.29,9,31,16.73,37.55,6.13,19,8,4290,"Centro de Investigación Nataima",9
3270,"Rodrigo Alfredo Martinez Sarmiento",948,1993,2023,31,7.41,30.58,20,128,19.13,118.5,10.89,30,12,4281,"Red de Innovación de Ganadería y Especies Menores",13
3270,"Rodrigo Alfredo Martinez Sarmiento",948,1993,2023,31,7.41,30.58,20,128,19.13,118.5,10.89,30,12,4305,"Sede Central",9
3270,"Rodrigo Alfredo Martinez Sarmiento",948,1993,2023,31,7.41,30.58,20,128,19.13,118.5,10.89,30,12,4233,"Recursos genéticos y biotecnologia animal",12
3278,"Jorge Humberto Arguelles Cardenas",218,1990,2023,34,3.16,6.41,9,69,8.83,26.16,5.11,13,6,4223,"Grupo de análisis espacio-temporal y manejo de fenómenos fitosanitarios",12
3278,"Jorge Humberto Arguelles Cardenas",218,1990,2023,34,3.16,6.41,9,69,8.83,26.16,5.11,13,6,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
3278,"Jorge Humberto Arguelles Cardenas",218,1990,2023,34,3.16,6.41,9,69,8.83,26.16,5.11,13,6,4286,"Centro de Investigación La Libertad",9
3280,"Jose Ives Perez Zuñiga",174,1972,2020,52,4.14,3.35,7,42,9.64,11.3,3.36,12,3,4300,"Sede Popayán",9
3280,"Jose Ives Perez Zuñiga",174,1972,2020,52,4.14,3.35,7,42,9.64,11.3,3.36,12,3,4236,"Sistemas agrícolas del trópico (SAT)",12
3280,"Jose Ives Perez Zuñiga",174,1972,2020,52,4.14,3.35,7,42,9.64,11.3,3.36,12,3,4280,"Red de Innovación de Cacao",13
3281,"Olga Yanet Perez Cardona",147,1980,2023,44,3.2,3.34,4,46,10.44,14.01,3.74,11,3,4223,"Grupo de análisis espacio-temporal y manejo de fenómenos fitosanitarios",12
3281,"Olga Yanet Perez Cardona",147,1980,2023,44,3.2,3.34,4,46,10.44,14.01,3.74,11,3,4275,"Red de Innovación de Raíces y Tubérculos",13
3281,"Olga Yanet Perez Cardona",147,1980,2023,44,3.2,3.34,4,46,10.44,14.01,3.74,11,3,4229,"Mejoramiento genético vegetal, uso y aprovechamiento de la agrobiodiversidad MGVA",12
3281,"Olga Yanet Perez Cardona",147,1980,2023,44,3.2,3.34,4,46,10.44,14.01,3.74,11,3,4305,"Sede Central",9
3296,"Lorena Ines Mestra Vargas",1374,2011,2023,13,26.94,105.69,6,51,36.24,173.51,13.17,37,5,4230,"Microbiología y Nutrición Animal del Trópico",12
3296,"Lorena Ines Mestra Vargas",1374,2011,2023,13,26.94,105.69,6,51,36.24,173.51,13.17,37,5,4294,"Centro de Investigación Turipaná",9
3296,"Lorena Ines Mestra Vargas",1374,2011,2023,13,26.94,105.69,6,51,36.24,173.51,13.17,37,5,4281,"Red de Innovación de Ganadería y Especies Menores",13
3299,"Edgar Herney Varon Devia",345,2000,2022,24,4.21,14.38,9,82,13.38,31.47,5.61,17,7,4236,"Sistemas agrícolas del trópico (SAT)",12
3299,"Edgar Herney Varon Devia",345,2000,2022,24,4.21,14.38,9,82,13.38,31.47,5.61,17,7,4279,"Red de Innovación de Frutales",13
3299,"Edgar Herney Varon Devia",345,2000,2022,24,4.21,14.38,9,82,13.38,31.47,5.61,17,7,4290,"Centro de Investigación Nataima",9
3300,"Carlos Enrique Castilla Campos",1133,1979,2021,45,14.16,25.18,14,80,27.87,56.38,7.51,33,8,4231,"Pastos y forrajes tropicales",12
3300,"Carlos Enrique Castilla Campos",1133,1979,2021,45,14.16,25.18,14,80,27.87,56.38,7.51,33,8,4284,"Centro de Investigación El Mira",9
3302,"Erika Patricia Martinez Lemus",130,2005,2023,19,3.61,6.84,7,36,8.6,12.1,3.48,11,3,4223,"Grupo de análisis espacio-temporal y manejo de fenómenos fitosanitarios",12
3302,"Erika Patricia Martinez Lemus",130,2005,2023,19,3.61,6.84,7,36,8.6,12.1,3.48,11,3,4279,"Red de Innovación de Frutales",13
3302,"Erika Patricia Martinez Lemus",130,2005,2023,19,3.61,6.84,7,36,8.6,12.1,3.48,11,3,4293,"Centro de Investigación Tibaitatá",9
3309,"Diana Beatriz Sanchez Lopez",313,2008,2023,16,5.13,19.56,7,61,13.89,41.87,6.47,17,7,4275,"Red de Innovación de Raíces y Tubérculos",13
3309,"Diana Beatriz Sanchez Lopez",313,2008,2023,16,5.13,19.56,7,61,13.89,41.87,6.47,17,7,4294,"Centro de Investigación Turipaná",9
3309,"Diana Beatriz Sanchez Lopez",313,2008,2023,16,5.13,19.56,7,61,13.89,41.87,6.47,17,7,4232,"Raíces del Futuro - Manejo de suelo, agua y planta",12
3311,"Jairo Rojas Molina",674,1998,2023,26,8.75,25.92,12,77,21.24,72.3,8.5,25,9,4232,"Raíces del Futuro - Manejo de suelo, agua y planta",12
3311,"Jairo Rojas Molina",674,1998,2023,26,8.75,25.92,12,77,21.24,72.3,8.5,25,9,4288,"Centro de Investigación La Suiza",9
3311,"Jairo Rojas Molina",674,1998,2023,26,8.75,25.92,12,77,21.24,72.3,8.5,25,9,4280,"Red de Innovación de Cacao",13
3312,"Angela Maria Arcila Cardona",544,1997,2023,27,8.12,20.15,13,67,15.33,47.1,6.86,21,7,4279,"Red de Innovación de Frutales",13
3312,"Angela Maria Arcila Cardona",544,1997,2023,27,8.12,20.15,13,67,15.33,47.1,6.86,21,7,4305,"Sede Central",9
3312,"Angela Maria Arcila Cardona",544,1997,2023,27,8.12,20.15,13,67,15.33,47.1,6.86,21,7,4236,"Sistemas agrícolas del trópico (SAT)",12
3314,"Martha Isabel Gomez Alvarez",626,1972,2023,52,3.42,12.04,13,183,12.12,86.43,9.3,19,8,4217,"Bioproductos y Bioprocesos Agropecuarios ",12
3314,"Martha Isabel Gomez Alvarez",626,1972,2023,52,3.42,12.04,13,183,12.12,86.43,9.3,19,8,4305,"Sede Central",9
3314,"Martha Isabel Gomez Alvarez",626,1972,2023,52,3.42,12.04,13,183,12.12,86.43,9.3,19,8,4276,"Red de Innovación de Cultivos Transitorios y Agroindustriales",13
3315,"Adriana Patricia Tofiño Rivera",521,1998,2023,26,4.61,20.04,13,113,13.75,83.96,9.16,20,9,4236,"Sistemas agrícolas del trópico (SAT)",12
3315,"Adriana Patricia Tofiño Rivera",521,1998,2023,26,4.61,20.04,13,113,13.75,83.96,9.16,20,9,4278,"Red de Innovación de Hortalizas y Plantas Aromáticas",13
3315,"Adriana Patricia Tofiño Rivera",521,1998,2023,26,4.61,20.04,13,113,13.75,83.96,9.16,20,9,4289,"Centro de Investigación Motilonia",9
3316,"Jose Edwin Mojica Rodriguez",416,2003,2023,21,4.43,19.81,13,94,13.04,47.02,6.86,19,9,4231,"Pastos y forrajes tropicales",12
3316,"Jose Edwin Mojica Rodriguez",416,2003,2023,21,4.43,19.81,13,94,13.04,47.02,6.86,19,9,4289,"Centro de Investigación Motilonia",9
3316,"Jose Edwin Mojica Rodriguez",416,2003,2023,21,4.43,19.81,13,94,13.04,47.02,6.86,19,9,4281,"Red de Innovación de Ganadería y Especies Menores",13
